date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,delta_1,slope_7,slope_14,ratio14,pred_evento
2018-06-15,134.0,15.0,87.99,27.7,1150.0,2000.0,47.0,19.0,100.0,,,68.0,92.0,47.36,-5.13,-0.02,2
2018-06-18,137.0,15.0,87.97,27.7,1150.0,1993.0,47.0,19.0,80.0,,,68.0,23.0,-10.04,-0.57,-0.02,0
2018-06-22,31.0,15.0,88.08,27.7,1150.0,2583.0,47.0,18.0,80.0,,,68.0,-879.0,-98.61,-21.79,-0.77,1
2018-06-23,132.0,15.0,87.97,27.7,1150.0,2040.0,47.0,20.0,100.0,,,68.0,837.0,-55.0,-17.2,0.02,1
2018-06-26,128.0,15.0,87.97,27.7,1150.0,2005.0,47.0,19.0,100.0,,,68.0,-33.0,-20.32,-14.04,0.0,1
2018-07-04,150.0,15.0,88.03,27.7,1150.0,2005.0,47.0,19.0,90.0,,,68.0,189.0,19.32,1.38,-0.01,2
2018-07-17,133.0,15.0,88.03,27.7,1150.0,1987.0,47.0,19.0,80.0,,,68.0,-142.0,36.32,4.71,0.08,1
2018-07-21,130.0,15.0,88.04,27.7,1150.0,1997.0,47.0,19.0,80.0,,,68.0,-24.0,60.79,10.71,-0.05,1
2018-08-13,239.0,15.0,79.59,27.7,1150.0,2005.0,47.0,19.0,98.0,,,68.0,84.0,98.57,-0.44,1.17,2
2018-08-18,133.0,15.0,88.03,27.7,1150.0,1986.0,47.0,19.0,90.0,,,68.0,-60.0,3.21,3.4,-0.02,0
2018-08-21,123.0,15.0,87.99,27.7,1150.0,1984.99,47.0,19.0,85.0,,115.0,68.0,-87.0,-12.29,7.47,-0.15,1
2018-08-24,129.0,1.03,88.03,27.7,1150.0,1978.99,47.0,19.0,80.0,,115.0,68.0,54.0,-24.11,11.73,-0.06,1
2018-08-28,127.0,1.02,87.98,27.7,1150.0,1994.0,47.0,19.0,80.0,,119.0,68.0,-21.0,-11.68,11.49,0.04,0
2018-09-01,156.0,15.0,88.0,27.7,1150.0,1995.99,47.0,18.0,100.0,,,68.0,243.0,13.5,18.25,0.27,2
2018-09-03,145.0,15.0,88.04,27.7,1150.0,1993.0,47.0,19.0,90.0,,,68.0,-88.0,19.07,24.32,0.09,1
2018-09-09,124.0,0.99,88.02,27.7,1150.0,2005.0,47.0,19.0,90.0,,120.0,68.0,-177.0,13.21,25.67,-0.09,1
2018-09-12,133.0,1.06,88.03,27.7,2000.0,1994.0,47.0,19.0,85.0,,119.0,68.0,76.0,11.79,0.66,3.27,2
2018-09-14,132.0,1.06,87.97,27.7,1150.0,1998.0,47.0,20.0,85.0,,120.0,68.0,-14.0,-3.57,-0.89,0.0,0
2018-09-21,124.0,0.99,87.97,27.7,1150.0,1990.0,47.0,20.0,85.0,,120.0,68.0,-66.0,-20.89,-5.42,-0.03,1
2018-09-25,135.0,1.08,87.98,27.7,1150.0,1992.0,47.0,19.0,85.0,,119.0,68.0,92.0,-29.68,-0.94,-0.1,1
2018-09-29,140.0,1.12,88.01,27.7,1150.0,1989.0,47.0,19.0,80.0,,120.0,68.0,45.0,-1.29,0.72,0.05,0
2018-10-02,137.0,15.0,87.99,27.7,1150.0,2006.0,47.0,19.0,100.0,,,68.0,-27.0,16.36,0.56,0.05,0
2018-10-03,157.0,15.0,88.0,27.7,1150.0,1995.99,47.0,19.0,120.0,,,68.0,167.0,29.14,7.71,0.12,2
2018-10-09,124.0,4.54,88.02,27.7,1150.0,2005.0,47.0,19.0,90.0,,120.0,68.0,-273.0,13.79,4.47,-0.07,1
2018-10-10,130.0,1.04,88.0,27.7,1150.0,1990.0,47.0,19.0,90.0,,120.0,68.0,48.0,4.29,0.07,0.06,0
2018-10-11,126.0,1.01,88.05,27.7,1150.0,2005.0,47.0,20.0,85.0,,120.0,68.0,-29.0,-17.25,-3.63,-0.02,1
2018-10-14,135.0,1.08,87.98,27.7,1150.0,1985.0,47.0,19.0,90.0,,120.0,68.0,69.0,-19.07,-5.95,0.06,1
2018-10-17,137.0,1.1,87.97,27.7,1150.0,1985.0,47.0,19.0,90.0,,120.0,68.0,16.0,-12.75,-0.1,-0.12,0
2018-10-25,125.0,1.0,87.98,27.7,1150.0,1996.0,47.0,19.0,80.0,,119.0,68.0,-99.0,-19.86,0.74,-0.14,1
2018-11-06,136.0,15.0,87.96,27.7,1150.0,2000.0,47.0,18.0,100.0,,,68.0,90.0,10.14,-0.93,0.09,2
2018-11-07,126.0,15.0,88.05,27.7,1150.0,1990.99,47.0,19.0,90.0,,,68.0,-76.0,-0.64,-2.69,-0.05,0
2018-11-08,127.0,15.0,88.01,27.7,1150.0,1985.0,47.0,19.0,85.0,,,68.0,5.0,-4.71,-4.51,-0.03,0
2018-11-12,138.0,1.1,88.04,27.7,2000.0,1994.0,47.0,19.0,85.0,,119.0,68.0,95.0,-1.89,-5.63,0.12,0
2018-11-23,126.0,1.01,88.05,27.7,1150.0,2005.0,47.0,20.0,85.0,,120.0,68.0,-100.0,-3.5,-7.12,-0.06,1
2018-11-25,127.0,1.02,88.01,27.7,1150.0,2000.0,47.0,19.0,90.0,,118.0,68.0,5.0,0.18,-6.67,-0.09,0
2018-12-05,122.0,15.0,88.0,27.7,1150.0,2015.0,47.0,19.0,90.0,,,68.0,-42.0,-11.93,-7.84,-0.11,0
2018-12-15,128.0,1.02,88.03,27.7,2000.0,1994.0,47.0,19.0,85.0,,119.0,68.0,52.0,-4.79,-1.46,-0.18,0
2018-12-30,128.0,1.02,88.03,27.7,2000.0,1994.0,47.0,19.0,85.0,,119.0,68.0,0.0,-6.32,-3.04,0.03,0
2018-12-31,128.0,1.02,87.97,27.7,2000.0,1994.0,47.0,19.0,80.0,,119.0,68.0,-5.0,-8.21,-3.33,-0.02,0
2019-01-16,137.0,1.1,87.97,27.7,2000.0,2000.0,47.0,19.0,90.0,,120.0,68.0,75.0,11.32,-2.35,0.08,0
2019-01-20,136.0,1.09,88.02,27.7,2000.0,1982.0,47.0,19.0,80.0,,118.0,68.0,-4.0,16.68,0.42,0.01,0
2019-01-23,135.0,1.08,88.0,27.7,2000.0,2008.0,47.0,19.0,85.0,,118.0,68.0,-10.0,18.79,3.38,-0.01,1
2019-02-07,152.0,1.22,88.0,27.7,2000.0,1882.0,50.0,20.0,90.0,,119.0,68.0,142.0,27.75,7.19,0.22,2
2019-02-09,140.0,1.12,87.96,27.7,2000.0,1897.99,50.0,21.0,90.0,,119.0,68.0,-104.0,24.07,10.0,0.03,0
2019-02-11,140.0,1.15,88.01,27.7,2000.0,1908.99,50.0,21.0,90.0,,119.0,68.0,5.0,17.57,10.31,0.11,0
2019-02-13,124.0,0.99,88.02,27.7,2000.0,2000.0,47.0,19.0,80.0,,119.0,68.0,-133.0,-7.43,6.47,-0.02,1
2019-02-25,124.0,0.99,88.02,27.7,2000.0,2000.0,47.0,19.0,80.0,,119.0,68.0,0.0,-20.68,5.88,-0.1,1
2019-02-27,141.0,1.13,87.98,27.7,2000.0,2013.0,47.0,19.0,85.0,,118.0,68.0,138.0,-16.0,6.45,0.11,1
2019-03-02,138.0,1.1,88.04,27.7,2000.0,1991.0,47.0,19.0,85.0,,118.0,68.0,-19.0,-16.14,6.13,0.09,0
2019-03-03,140.0,1.12,88.01,27.7,2000.0,2005.0,47.0,19.0,85.0,,118.0,68.0,14.0,4.46,4.4,0.15,0
2019-03-06,153.0,1.22,88.02,27.7,2000.0,1995.0,47.0,19.0,80.0,,118.0,68.0,109.0,25.43,6.83,0.19,2
2019-03-10,140.0,1.15,88.01,27.7,2000.0,1885.99,50.0,21.0,90.0,,119.0,68.0,-109.0,31.36,5.24,0.09,0
2019-03-18,135.0,1.08,88.0,27.7,2000.0,1981.0,47.0,19.0,80.0,,120.0,68.0,-43.0,13.68,1.82,0.06,0
2019-03-22,143.0,1.08,88.02,27.7,2000.0,1986.99,47.0,19.0,85.0,,120.0,68.0,69.0,0.18,2.57,0.05,0
2019-03-30,147.0,1.18,88.04,27.7,2000.0,1986.99,47.0,19.0,80.0,,120.0,68.0,35.0,4.46,3.95,0.08,0
2019-04-02,141.0,1.13,87.98,27.7,2000.0,1992.0,47.0,19.0,85.0,,118.0,68.0,-56.0,-1.96,2.99,0.04,0
2019-04-09,146.0,1.17,88.03,27.7,2000.0,1891.0,50.0,21.0,90.0,,119.0,68.0,47.0,-2.04,7.84,-0.04,0
2019-04-13,150.0,1.2,88.03,27.7,2000.0,1989.99,47.0,19.0,88.0,,119.0,68.0,33.0,15.14,10.41,0.08,0
2019-04-17,140.0,1.2,87.96,27.7,2000.0,1989.99,47.0,19.0,88.0,,119.0,68.0,-90.0,7.96,10.18,-0.0,0
2019-04-18,151.0,1.21,88.03,27.7,2000.0,1989.99,47.0,19.0,85.0,,119.0,68.0,99.0,5.43,8.41,0.22,2
2019-04-22,153.0,1.22,87.97,27.7,2000.0,1989.99,47.0,19.0,85.0,,120.0,68.0,10.0,8.93,5.94,0.23,2
2019-04-24,150.0,1.2,88.03,27.7,2000.0,1997.99,47.0,19.0,80.0,,118.0,68.0,-19.0,12.61,6.42,0.07,0
2019-05-11,141.0,1.13,87.98,27.7,2000.0,1908.99,50.0,21.0,90.0,,119.0,68.0,-80.0,-1.14,3.65,0.02,0
2019-05-16,150.0,1.2,88.03,27.7,2000.0,1989.99,47.0,19.0,80.0,,118.0,68.0,80.0,0.39,3.54,0.07,0
2019-05-21,151.0,1.21,88.0,27.7,2000.0,1995.99,47.0,19.0,80.0,,118.0,68.0,5.0,6.0,6.79,-0.01,0
2019-05-23,155.0,1.24,88.03,27.7,2000.0,1995.99,47.0,19.0,80.0,,118.0,68.0,37.0,2.54,7.58,0.11,0
2019-06-01,140.0,1.12,88.01,27.7,2000.0,1982.0,47.0,19.0,90.0,,119.0,68.0,-127.0,-5.11,2.78,0.04,0
2019-06-05,150.0,1.2,88.03,27.7,2000.0,1997.99,47.0,19.0,80.0,,118.0,68.0,85.0,1.14,2.49,0.05,0
2019-06-12,139.0,1.11,88.0,27.7,2000.0,1883.0,50.0,20.0,90.0,,120.0,68.0,-95.0,-4.82,0.37,-0.06,0
2019-06-13,157.0,1.26,88.03,27.7,2000.0,1878.99,50.0,20.0,95.0,,119.0,68.0,154.0,-2.32,1.13,0.12,1
2019-06-24,151.0,1.21,88.0,27.7,2000.0,1877.99,50.0,20.0,90.0,,119.0,68.0,-54.0,0.86,1.28,0.03,0
2019-07-04,143.0,1.08,88.02,27.7,2000.0,1986.99,47.0,19.0,85.0,,120.0,68.0,-64.0,-2.29,0.52,-0.05,0
2019-07-07,157.0,1.26,88.01,27.7,2000.0,1884.0,50.0,21.0,960.0,,119.0,68.0,116.0,14.57,0.37,0.13,2
2019-07-09,144.0,1.15,87.96,27.7,2000.0,1893.0,50.0,21.0,90.0,,119.0,68.0,-114.0,0.54,-0.42,-0.05,1
2019-07-15,162.0,1.3,87.97,27.7,2000.0,1952.99,50.0,20.0,85.0,,120.0,68.0,151.0,13.82,3.72,0.06,2
2019-07-17,140.0,1.2,87.96,27.7,2000.0,1989.99,47.0,19.0,88.0,,119.0,68.0,-184.0,-9.54,1.65,-0.07,0
2019-07-25,139.0,1.11,88.0,27.7,2000.0,1903.99,47.0,21.0,90.0,,119.0,68.0,-5.0,-11.61,-2.81,-0.01,0
2019-07-30,139.0,1.11,88.0,27.7,2000.0,1903.99,47.0,21.0,90.0,,119.0,68.0,0.0,-15.89,-4.56,-0.08,0
2019-08-03,140.0,1.12,87.96,27.7,2000.0,2000.99,47.0,19.0,85.0,,118.0,68.0,5.0,-25.21,-5.58,-0.08,0
2019-08-08,138.0,1.1,88.04,27.7,2000.0,1900.99,50.0,20.0,90.0,,119.0,68.0,-9.0,-17.82,-5.23,-0.11,0
2019-08-18,151.0,1.21,88.03,27.7,2000.0,1892.0,50.0,20.0,90.0,,119.0,68.0,108.0,-9.57,-5.36,0.08,1
2019-08-21,140.0,1.12,87.96,27.7,2000.0,1897.99,50.0,21.0,90.0,,119.0,68.0,-99.0,7.29,-5.93,-0.07,0
2019-09-05,145.0,1.16,88.02,27.7,2000.0,1997.99,47.0,19.0,80.0,,118.0,68.0,47.0,9.46,-7.89,0.04,0
2019-09-11,140.0,1.12,88.01,27.7,2000.0,1887.0,50.0,21.0,90.0,,119.0,68.0,-42.0,4.75,-6.2,-0.11,0
2019-09-14,140.0,1.12,87.96,27.7,2000.0,1882.0,50.0,21.0,90.0,,120.0,68.0,-5.0,-0.86,-5.8,-0.08,0
2019-09-18,144.0,1.15,87.96,27.7,2000.0,1885.99,50.0,21.0,90.0,,119.0,68.0,33.0,-2.39,-6.15,0.0,0
2019-09-21,140.0,1.15,88.01,27.7,2000.0,1885.99,50.0,21.0,90.0,,119.0,68.0,-28.0,-9.39,-3.49,-0.11,0
2019-09-24,145.0,1.16,88.02,27.7,2000.0,1883.0,50.0,21.0,95.0,,119.0,68.0,42.0,3.04,-2.76,0.01,0
2019-09-29,150.0,1.2,88.03,27.7,2000.0,1885.0,50.0,20.0,95.0,,119.0,68.0,43.0,7.79,4.12,-0.07,0
2019-10-09,140.0,1.12,87.96,27.7,2000.0,1875.0,50.0,21.0,90.0,,120.0,68.0,-90.0,6.39,2.77,0.0,0
2019-10-17,140.0,1.15,88.01,27.7,2000.0,1885.99,50.0,21.0,90.0,,119.0,68.0,5.0,1.21,1.4,0.01,0
2019-10-18,140.0,1.15,88.01,27.7,2000.0,1908.99,50.0,21.0,90.0,,119.0,68.0,0.0,-4.68,-0.02,0.01,0
2019-10-22,160.0,1.28,88.0,27.7,2000.0,1909.0,50.0,21.0,90.0,,119.0,68.0,165.0,11.64,3.4,0.15,2
2019-10-27,140.0,1.15,88.01,27.7,2000.0,1908.99,50.0,21.0,90.0,,119.0,68.0,-165.0,1.39,1.06,0.01,0
2019-11-07,158.0,1.26,88.02,27.7,2000.0,1951.99,50.0,20.0,95.0,,119.0,68.0,151.0,13.32,6.54,0.05,2
2019-11-15,140.0,1.12,88.01,27.7,2000.0,1885.99,50.0,20.0,90.0,,120.0,68.0,-151.0,11.32,4.18,0.0,0
2019-11-25,140.0,1.12,87.96,27.7,2000.0,,50.0,20.0,90.0,,120.0,68.0,-5.0,-1.04,3.21,-0.04,0
2019-12-03,136.0,1.09,87.96,27.7,2000.0,2019.0,47.0,19.0,94.0,,119.0,68.0,-33.0,-16.21,0.12,-0.03,0
2019-12-12,140.0,1.12,88.01,27.7,2000.0,1877.99,50.0,21.0,90.0,,119.0,68.0,38.0,-25.96,-1.88,0.0,0
2019-12-23,141.0,1.13,87.98,27.7,2000.0,,50.0,21.0,90.0,,119.0,68.0,5.0,-11.61,-2.67,-0.02,0
2019-12-25,151.0,1.21,88.03,27.7,2000.0,,50.0,20.0,90.0,,119.0,68.0,89.0,-5.57,-1.75,0.08,1
2020-01-03,139.0,1.11,88.0,27.7,2000.0,1905.0,50.0,21.0,90.0,,119.0,68.0,-104.0,7.54,-2.82,-0.04,0
2020-01-11,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,7.0,5.57,-2.04,-0.07,0
2020-01-15,148.0,1.18,88.01,27.7,2000.0,1893.0,50.0,21.0,90.0,,119.0,68.0,69.0,10.39,-1.88,0.06,0
2020-01-20,159.0,1.27,87.99,27.7,2000.0,1885.99,50.0,20.0,90.0,,119.0,68.0,90.0,17.61,0.71,0.13,2
2020-01-28,139.0,1.11,88.0,27.7,2000.0,1885.0,50.0,21.0,90.0,,119.0,68.0,-166.0,5.54,-2.13,-0.01,0
2020-02-12,144.0,1.15,87.96,27.7,2000.0,,50.0,21.0,90.0,,,68.0,38.0,-1.39,1.6,-0.1,0
2020-02-14,139.0,1.11,88.0,27.7,2000.0,1885.0,50.0,21.0,90.0,,119.0,68.0,-38.0,-0.5,-0.59,-0.01,0
2020-02-17,138.0,1.1,88.04,27.7,2000.0,1889.99,50.0,21.0,90.0,,120.0,68.0,-4.0,-11.18,2.12,-0.13,0
2020-02-19,142.0,1.14,87.99,27.7,2000.0,1909.99,50.0,20.0,90.0,,119.0,68.0,28.0,-17.71,1.38,0.01,1
2020-02-22,138.0,1.1,88.04,27.7,2000.0,1889.99,50.0,21.0,90.0,,120.0,68.0,-28.0,-18.0,-0.38,-0.01,0
2020-03-06,141.0,1.13,88.02,27.7,2000.0,1883.99,50.0,20.0,90.0,,119.0,68.0,23.0,-0.11,-2.54,0.04,0
2020-03-07,143.0,1.14,87.99,27.7,2000.0,,50.0,21.0,90.0,,,68.0,14.0,0.82,-3.25,0.02,0
2020-03-09,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-24.0,3.43,-4.58,-0.01,0
2020-03-15,150.0,1.2,88.03,27.7,2000.0,1889.0,50.0,20.0,90.0,,119.0,68.0,86.0,10.86,-0.49,-0.01,0
2020-03-17,146.0,1.17,88.03,27.7,2000.0,1889.99,50.0,20.0,90.0,,119.0,68.0,-33.0,10.79,-0.74,0.05,0
2020-03-21,138.0,1.1,88.04,27.7,2000.0,1890.0,50.0,20.0,95.0,,119.0,68.0,-66.0,5.29,-2.91,-0.01,0
2020-03-25,146.0,1.17,88.03,27.7,2000.0,1895.0,50.0,20.0,95.0,,119.0,68.0,66.0,3.86,-0.88,-0.01,0
2020-03-27,138.0,1.1,88.04,27.7,2000.0,1890.0,50.0,20.0,95.0,,119.0,68.0,-66.0,-3.71,2.3,-0.13,0
2020-03-29,147.0,1.18,88.04,27.7,2000.0,1901.0,50.0,20.0,95.0,,119.0,68.0,75.0,-0.43,2.89,0.06,0
2020-03-31,138.0,1.1,88.04,27.7,2000.0,1890.0,50.0,20.0,95.0,,119.0,68.0,-75.0,-9.96,2.29,-0.04,0
2020-04-12,144.0,1.15,88.01,27.7,2000.0,,50.0,21.0,90.0,,,68.0,47.0,-1.71,1.96,0.04,0
2020-05-01,151.0,1.21,88.0,27.7,2000.0,1888.0,50.0,20.0,90.0,,120.0,68.0,57.0,9.79,2.93,0.09,0
2020-05-11,141.0,1.13,88.02,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-81.0,1.82,2.06,-0.0,0
2020-05-23,138.0,1.1,88.04,27.7,2000.0,1890.0,50.0,20.0,95.0,,119.0,68.0,-23.0,0.0,-0.37,0.0,0
2020-06-17,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,13.0,-7.5,-1.67,-0.01,0
2020-06-21,142.0,1.14,88.04,27.7,2000.0,,50.0,,90.0,,,68.0,20.0,-2.61,-1.9,-0.0,0
2020-06-23,139.0,1.14,88.26,27.7,2000.0,,50.0,,90.0,,,68.0,-3.0,-7.25,-2.98,0.01,0
2020-07-08,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-17.0,-8.07,-1.79,-0.07,0
2020-07-12,145.0,1.16,87.98,27.7,2000.0,,50.0,22.0,90.0,,,68.0,39.0,4.64,-0.19,-0.01,0
2020-07-13,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-39.0,3.46,-1.83,0.01,0
2020-07-25,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,0.0,-0.64,-1.34,-0.04,0
2020-08-01,154.0,1.23,87.98,27.7,2000.0,1891.99,50.0,20.0,90.0,,120.0,68.0,114.0,8.86,0.46,0.11,2
2020-08-11,142.0,1.14,87.99,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-99.0,6.54,1.35,-0.04,1
2020-08-16,142.0,1.14,87.99,27.7,2000.0,,50.0,21.0,90.0,,,68.0,0.0,3.96,-0.04,0.02,0
2020-08-27,145.0,1.16,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,24.0,1.61,0.7,0.0,0
2020-08-30,146.0,1.17,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,9.0,4.39,3.54,-0.03,0
2020-09-12,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-50.0,-4.07,2.48,-0.01,0
2020-09-15,149.0,1.19,87.97,27.7,2000.0,,50.0,22.0,92.0,,,68.0,74.0,-4.54,2.82,0.07,0
2020-09-16,150.0,1.2,87.98,27.7,2000.0,,50.0,,90.0,,,68.0,9.0,9.68,3.48,0.07,0
2020-09-22,150.0,1.2,87.98,27.7,2000.0,,50.0,,92.0,,,68.0,0.0,10.93,4.44,0.05,0
2020-09-24,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-81.0,1.14,2.72,-0.01,0
2020-09-29,147.0,1.18,88.04,27.7,2000.0,,50.0,,90.0,,,68.0,62.0,1.96,2.29,0.05,0
2020-09-30,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-62.0,-3.39,1.09,-0.03,0
2020-10-05,138.0,1.1,88.04,27.7,2000.0,1890.0,50.0,20.0,95.0,,119.0,68.0,-13.0,-15.57,-1.59,-0.01,0
2020-10-09,147.0,1.16,88.04,27.7,2000.0,,50.0,21.0,92.0,,,68.0,75.0,-8.75,-2.07,0.05,0
2020-10-16,151.0,1.21,88.0,27.7,2000.0,,50.0,22.0,90.0,,,68.0,29.0,2.82,1.77,-0.02,0
2020-10-18,140.0,1.16,88.0,27.7,2000.0,,50.0,,90.0,,,68.0,-91.0,4.29,-0.16,-0.01,0
2020-10-25,140.0,1.12,87.98,27.7,2000.0,,50.0,22.0,90.0,,,68.0,-2.0,-3.14,-2.08,-0.01,0
2020-11-01,149.0,1.19,87.97,27.7,2000.0,1899.0,50.0,20.0,90.0,,120.0,68.0,74.0,6.29,-1.02,0.03,0
2020-11-02,139.0,1.11,88.0,27.7,2000.0,1885.0,50.0,21.0,90.0,,119.0,68.0,-81.0,-2.18,-2.12,-0.05,0
2020-11-10,151.0,1.21,88.0,27.7,2000.0,,50.0,22.0,90.0,,,68.0,100.0,-1.46,-1.76,0.08,1
2020-11-11,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-93.0,-3.71,-2.03,-0.06,0
2020-11-13,142.0,1.14,88.04,27.7,2000.0,,50.0,22.0,90.0,,,68.0,22.0,2.82,-1.04,-0.05,0
2020-11-18,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-22.0,-3.46,-0.42,-0.07,0
2020-11-27,142.0,1.14,88.04,27.7,2000.0,,50.0,21.0,90.0,,,68.0,22.0,-7.61,-1.48,0.02,0
2020-12-06,145.0,1.16,88.02,27.7,2000.0,,50.0,,90.0,,,68.0,23.0,0.5,0.08,-0.02,0
2020-12-15,144.0,1.15,87.96,27.7,2000.0,,50.0,22.0,90.0,,,68.0,-14.0,-3.43,-0.72,0.02,0
2020-12-20,144.0,1.15,88.01,27.7,2000.0,,50.0,22.0,90.0,,,68.0,5.0,6.11,-1.94,0.04,0
2021-01-01,141.0,1.13,88.02,27.7,2000.0,,50.0,22.0,90.0,,,68.0,-24.0,1.82,-1.57,-0.04,0
2021-01-20,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-12.0,-1.04,-0.36,-0.07,0
2021-01-21,143.0,1.14,87.99,27.7,2000.0,,50.0,21.0,90.0,,,68.0,26.0,-3.46,-1.01,0.02,0
2021-01-27,144.0,1.15,88.01,27.7,2000.0,,50.0,22.0,90.0,,,68.0,10.0,-2.61,-1.53,0.03,0
2021-01-31,142.0,1.14,88.04,27.7,2000.0,,50.0,22.0,90.0,,,68.0,-14.0,-0.46,-0.18,-0.04,0
2021-02-02,142.0,1.14,88.04,27.7,2000.0,,50.0,22.0,90.0,,,68.0,0.0,0.5,-1.27,0.03,0
2021-02-04,142.0,1.14,88.04,27.7,2000.0,,50.0,22.0,100.0,,,68.0,0.0,2.5,0.81,-0.06,0
2021-02-16,144.0,1.15,87.96,27.7,2000.0,,50.0,22.0,90.0,,,68.0,9.0,2.54,0.4,0.03,0
2021-02-21,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-31.0,-3.14,-0.31,-0.02,0
2021-02-22,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,0.0,-5.11,-1.65,0.0,0
2021-03-04,140.0,1.13,88.05,27.7,2000.0,,50.0,22.0,100.0,,,68.0,7.0,-3.96,-2.07,-0.01,0
2021-03-11,140.0,1.12,88.01,27.7,2000.0,,46.0,20.0,100.0,,,68.0,-4.0,-4.21,-1.78,-0.03,0
2021-03-16,140.0,1.12,88.01,27.7,2000.0,,50.0,21.0,100.0,,,68.0,0.0,-3.79,-1.76,-0.02,0
2021-03-21,140.0,1.12,88.01,27.7,2000.0,,50.0,22.0,100.0,,,68.0,0.0,-2.68,-1.45,-0.03,0
2021-03-27,141.0,1.13,87.98,27.7,2000.0,,50.0,22.0,100.0,,,68.0,5.0,0.93,-1.65,-0.0,0
2021-03-28,140.0,1.12,88.01,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-5.0,0.39,-2.37,0.0,0
2021-03-30,142.0,1.14,87.99,27.7,2000.0,,50.0,22.0,100.0,,,68.0,14.0,1.25,-1.84,-0.01,0
2021-03-31,140.0,1.13,88.05,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-10.0,1.43,-1.24,-0.02,0
2021-04-05,140.0,1.12,88.01,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-4.0,0.61,-1.07,-0.02,0
2021-04-08,140.0,1.12,88.01,27.7,2000.0,,46.0,20.0,100.0,,,68.0,0.0,-0.21,-0.83,-0.02,0
2021-04-13,140.0,1.13,88.05,27.7,2000.0,,50.0,22.0,100.0,,,68.0,4.0,-0.61,-0.39,-0.01,0
2021-04-21,140.0,1.13,88.05,27.7,2000.0,,50.0,22.0,100.0,,,68.0,0.0,-0.43,0.42,-0.02,0
2021-04-28,140.0,1.13,88.05,27.7,2000.0,,50.0,22.0,100.0,,,68.0,0.0,-0.93,0.3,0.01,0
2021-05-01,140.0,1.12,87.98,27.7,2000.0,,50.0,21.0,90.0,,,68.0,-7.0,-0.32,-0.04,0.0,0
2021-05-02,144.0,115.0,88.01,27.7,2000.0,,50.0,22.0,90.0,,,68.0,36.0,3.32,0.88,0.02,0
2021-05-06,140.0,1.12,87.98,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-36.0,1.5,0.51,-0.0,0
2021-05-12,140.0,1.12,88.01,27.7,2000.0,,46.0,20.0,100.0,,,68.0,3.0,0.11,0.23,0.0,0
2021-05-14,140.0,1.12,88.01,27.7,2000.0,,50.0,22.0,100.0,,,68.0,0.0,-0.71,-0.04,0.0,0
2021-05-16,141.0,1.13,87.98,27.7,2000.0,,50.0,22.0,100.0,,,68.0,5.0,-0.86,-0.0,0.0,0
2021-05-17,140.0,1.12,88.01,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-5.0,-1.57,-0.28,0.0,0
2021-05-19,140.0,1.12,87.98,27.7,2000.0,,50.0,22.0,100.0,,,68.0,-3.0,-3.46,-0.17,-0.01,0
2021-06-10,140.0,1.12,88.01,27.7,2000.0,,46.0,20.0,100.0,,,68.0,3.0,0.11,-0.24,-0.0,0
2021-06-17,140.0,1.12,88.01,27.7,2000.0,,46.0,21.0,90.0,,,68.0,0.0,-0.29,-0.42,0.0,0
2021-06-22,140.0,1.12,88.01,27.7,2000.0,,46.0,21.0,110.0,,,68.0,0.0,-0.36,-0.6,0.0,0
2021-06-24,140.0,1.12,88.01,27.7,2000.0,,46.0,21.0,110.0,,,68.0,0.0,-0.43,-0.65,-0.0,0
