name_,date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_agua_a_24_horas_bbld,prueba_pozooil_24__prueba_pozowater_24,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,tipo_de_bomba,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,campo,delta_1,delta_3,slope_7,slope_14,evento_hibrido,Unnamed: 23,regimen_id,qtot_lo,qtot_hi,gas_hi,hz_hi,pint_lo,qtot_lo_p,qtot_hi_p,gas_hi_p,hz_hi_p,pint_lo_p,qtot_lo_eff,qtot_hi_eff,gas_hi_eff,hz_hi_eff,pint_lo_eff,env_q,env_gate,slope7_mean,slope7_std,d1_p,Qt_prev14,ratio14,confirm,enough,fuera_inst,alarma_instantanea,persist,persist_ref,pred_evento
SCH-007U,2016-12-25,203.4,432.84,636.24,14.0,68.03,22.4,,,,,70.0,,TD1000,,,SACHA NORTE 1,0.0,0.0,-10.26,-6.48,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,656.48,-0.03,0,1,0,0,0,0,0
SCH-007U,2016-12-26,203.4,432.84,636.24,14.0,68.03,22.4,,,,,70.0,,TD1000,,,SACHA NORTE 1,0.0,-8.68,-3.61,-8.65,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,653.59,-0.03,0,1,0,0,0,0,0
SCH-007U,2017-01-10,142.0,451.0,593.0,28.0,76.05,22.6,,9007.0,57.0,32.0,60.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,-43.24,-43.24,-6.8,-8.88,0,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,748.06,-0.21,0,1,1,0,0,0,0
SCH-007U,2017-01-16,212.0,451.0,663.0,43.04,68.02,,,1027.0,60.0,26.0,60.0,,,,0.0,SACHA NORTE 1,70.0,26.76,-0.84,-7.12,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,726.86,-0.09,0,1,0,0,0,0,0
SCH-007U,2017-01-18,215.0,456.0,671.0,43.65,67.96,,,1026.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,8.0,34.76,3.16,-4.56,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,735.53,-0.09,0,1,0,0,0,0,0
SCH-007U,2017-02-01,211.12,447.3,658.41,14.0,67.94,22.4,,,,,60.0,,TD1000,,,SACHA NORTE 1,-12.59,65.41,5.81,-5.52,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,631.42,0.04,0,1,0,0,0,0,0
SCH-007U,2017-02-07,184.0,392.0,576.0,28.0,68.06,22.6,,1033.0,60.0,25.0,60.0,,TD1000,,266.0,SACHA NORTE 1,-82.41,-87.0,-2.08,-6.65,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,0,0,1.59,23.19,104.49,700.83,-0.18,0,1,1,0,0,0,0
SCH-007U,2017-02-13,210.0,447.0,657.0,42.63,68.04,22.6,,1050.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,81.0,-14.0,0.85,-3.09,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,756.74,-0.13,0,1,1,0,0,0,0
SCH-007U,2017-02-21,215.0,456.0,671.0,43.65,67.96,22.6,,1042.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,14.0,12.59,4.54,-0.08,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,714.32,-0.06,0,1,0,0,0,0,0
SCH-007U,2017-02-26,231.0,489.0,720.0,46.89,67.92,22.6,,1042.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,49.0,144.0,6.06,2.68,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,658.41,0.09,0,1,1,0,0,0,0
SCH-007U,2017-03-01,214.97,455.97,670.94,14.0,67.96,22.4,,,,,60.0,,TD1000,,,SACHA NORTE 1,-49.06,13.94,7.79,3.6,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,653.59,0.03,0,1,0,0,0,0,0
SCH-007U,2017-03-08,230.0,489.0,719.0,28.0,68.01,22.6,,1018.0,62.0,27.3,60.0,,TD1000/TD1000,,266.0,SACHA NORTE 1,48.06,48.0,15.52,5.25,0,,SCH-007U||TD1000/TD1000,,,,,,1162.0,1514.0,106.35,64.5,804.5,1162.0,1514.0,106.35,64.5,804.5,0,0,1.59,23.19,104.49,636.24,0.13,0,1,1,0,0,0,0
SCH-007U,2017-03-16,220.0,467.0,687.0,44.66,67.98,22.6,,1037.0,60.0,25.0,70.0,,,,0.0,SACHA NORTE 1,-32.0,-33.0,16.32,5.91,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,644.92,0.07,0,1,1,0,0,0,0
SCH-007U,2017-03-21,219.0,464.0,683.0,44.46,67.94,22.6,,1036.0,60.0,25.0,70.0,,,,0.0,SACHA NORTE 1,-4.0,12.06,3.89,5.98,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,636.24,0.07,0,1,0,0,0,0,0
SCH-007U,2017-03-24,216.0,459.0,675.0,43.85,68.0,22.6,,1035.0,70.0,25.0,70.0,,,,0.0,SACHA NORTE 1,-8.0,-44.0,-1.64,5.61,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,1,1.59,23.19,104.49,636.24,0.06,0,1,1,0,0,0,0
SCH-007U,2017-03-29,212.0,449.0,661.0,43.04,67.93,22.6,,1035.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,-14.0,-26.0,-7.32,4.68,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,636.24,0.04,0,1,0,0,0,0,0
SCH-007U,2017-04-21,211.0,447.0,658.0,28.0,67.93,22.6,,1035.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,-3.0,-25.0,-5.96,2.13,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,593.0,0.11,0,1,1,0,0,0,0
SCH-007U,2017-05-06,214.7,456.24,670.94,28.0,68.0,22.6,,1035.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,12.94,-4.06,-8.01,1.97,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,663.0,0.01,0,1,0,0,0,0,0
SCH-007U,2017-05-10,172.0,546.0,718.0,28.0,76.04,22.6,,995.0,57.0,32.1,56.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,47.06,57.0,1.85,3.38,0,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,671.0,0.07,0,1,1,0,0,0,0
SCH-007U,2017-05-15,213.04,453.08,666.12,28.0,68.02,22.6,,1036.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,-51.88,8.12,1.62,2.69,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,658.41,0.01,0,1,0,0,0,0,0
SCH-007U,2017-05-18,212.0,449.0,661.0,28.0,67.93,22.6,,1035.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,-5.12,-9.94,1.01,-0.9,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,576.0,0.15,0,1,0,0,0,0,0
SCH-007U,2017-05-20,212.0,449.0,661.0,28.0,67.93,22.6,,1035.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,0.0,-57.0,0.04,-2.19,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,657.0,0.01,0,1,0,0,0,0,0
SCH-007U,2017-05-24,215.0,456.0,671.0,28.0,67.96,22.6,,1034.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,10.0,4.88,-1.35,-2.76,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,671.0,0.0,0,1,0,0,0,0,0
SCH-007U,2017-06-29,215.94,458.86,674.8,28.0,68.0,22.6,,1036.0,60.0,25.0,50.0,,TD1000,,266.0,SACHA NORTE 1,3.8,13.8,-3.13,-1.6,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,720.0,-0.06,0,1,0,0,0,0,0
SCH-007U,2017-07-05,212.0,449.0,661.0,28.0,67.93,22.6,,1037.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,-13.8,0.0,-5.13,-2.25,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,670.94,-0.01,0,1,0,0,0,0,0
SCH-007U,2017-07-06,215.94,458.86,674.8,28.0,68.0,22.6,,1036.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,13.8,3.8,1.42,-0.88,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,719.0,-0.06,0,1,0,0,0,0,0
SCH-007U,2017-07-07,187.0,397.0,584.0,28.0,67.98,22.6,,1033.0,60.0,25.0,60.0,,TD1000,,266.0,SACHA NORTE 1,-90.8,-90.8,-7.62,-2.96,1,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,0,0,1.59,23.19,104.49,687.0,-0.15,0,1,1,0,0,0,0
SCH-007U,2017-07-08,225.0,479.0,704.0,28.0,68.04,22.6,,1019.0,62.0,27.7,60.0,,TD1000/TD1000,,266.0,SACHA NORTE 1,120.0,43.0,-1.61,-1.3,2,,SCH-007U||TD1000/TD1000,,,,,,1162.0,1514.0,106.35,64.5,804.5,1162.0,1514.0,106.35,64.5,804.5,0,0,1.59,23.19,104.49,683.0,0.03,1,1,1,1,0,0,1
SCH-007U,2017-07-11,162.0,513.0,675.0,28.0,76.0,22.6,,990.0,57.0,31.7,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,-29.0,0.2,-0.24,-0.82,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,675.0,0.0,0,1,0,0,0,0,0
SCH-007U,2017-07-15,191.0,406.0,597.0,28.0,68.01,22.6,,1033.0,60.0,24.8,60.0,,TD1000,,0.0,SACHA NORTE 1,-78.0,13.0,-6.29,-3.03,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,0,0,1.59,23.19,104.49,661.0,-0.1,0,1,1,0,0,0,0
SCH-007U,2017-07-17,215.0,456.0,671.0,28.0,67.96,22.6,,1024.0,62.0,25.0,60.0,,,,0.0,SACHA NORTE 1,74.0,-33.0,-1.24,-2.94,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,658.0,0.02,0,1,0,0,0,0,0
SCH-007U,2017-07-19,217.0,461.0,678.0,28.0,67.99,22.6,,1022.0,62.0,28.0,60.0,,,,0.0,SACHA NORTE 1,7.0,3.0,2.74,-2.28,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,670.94,0.01,0,1,0,0,0,0,0
SCH-007U,2017-07-20,217.0,461.0,678.0,28.0,67.99,22.6,,1021.0,62.0,28.0,60.0,,TD1000,,0.0,SACHA NORTE 1,0.0,81.0,8.07,-0.1,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,1,1.59,23.19,104.49,718.0,-0.06,0,1,1,0,0,0,0
SCH-007U,2017-07-24,213.0,453.0,666.0,28.0,68.02,22.6,,1021.0,62.0,28.0,60.0,,,,0.0,SACHA NORTE 1,-12.0,-5.0,-0.96,0.2,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,666.12,-0.0,0,1,0,0,0,0,0
SCH-007U,2017-08-04,212.0,449.0,661.0,28.0,67.93,22.6,,1037.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,-5.0,-17.0,3.68,0.18,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,661.0,0.0,0,1,0,0,0,0,0
SCH-007U,2017-08-15,230.0,488.0,718.0,28.0,67.97,22.6,,1019.0,62.0,27.7,60.0,,TD1000/TD1000,,266.0,SACHA NORTE 1,57.0,40.0,11.82,1.8,0,,SCH-007U||TD1000/TD1000,,,,,,1162.0,1514.0,106.35,64.5,804.5,1162.0,1514.0,106.35,64.5,804.5,0,0,1.59,23.19,104.49,661.0,0.09,0,1,1,0,0,0,0
SCH-007U,2017-08-16,224.6,476.2,700.8,28.0,67.95,22.6,,1020.0,62.0,28.0,60.0,,TD1000/TD1000,,266.0,SACHA NORTE 1,-17.2,34.8,5.44,3.01,0,,SCH-007U||TD1000/TD1000,,,,,,1162.0,1514.0,106.35,64.5,804.5,1162.0,1514.0,106.35,64.5,804.5,0,0,1.59,23.19,104.49,671.0,0.04,0,1,1,0,0,0,0
SCH-007U,2017-09-02,225.0,476.0,701.0,45.68,67.9,22.6,,1036.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,0.2,40.0,5.95,4.21,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,674.8,0.04,0,1,1,0,0,0,0
SCH-007U,2017-09-03,204.0,436.0,640.0,41.41,68.12,22.6,,1040.0,60.0,25.0,70.0,,,,0.0,SACHA NORTE 1,-61.0,-78.0,-0.15,3.1,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,0,0,1.59,23.19,104.49,661.0,-0.03,0,1,1,0,0,0,0
SCH-007U,2017-09-05,212.0,449.0,661.0,28.0,67.93,22.6,,1037.0,60.0,25.0,60.0,,,,0.0,SACHA NORTE 1,21.0,-39.8,-2.64,3.14,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,674.8,-0.02,0,1,0,0,0,0,0
SCH-007U,2017-09-09,85.0,443.0,528.0,28.0,83.9,22.6,,1068.0,47.0,22.0,40.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,-133.0,-173.0,-20.49,-3.55,1,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,584.0,-0.1,1,1,1,1,0,0,1
SCH-007U,2017-09-10,172.0,543.0,715.0,28.0,75.94,22.6,,993.0,57.0,32.0,60.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,187.0,75.0,-14.09,-0.7,2,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,704.0,0.02,1,1,1,1,1,1,1
SCH-007U,2017-09-14,153.0,483.0,636.0,28.0,75.94,22.6,,1042.0,49.2,23.0,40.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,-79.0,-25.0,-9.94,-1.11,0,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,1,0,1.59,23.19,104.49,675.0,-0.06,0,1,0,0,0,0,0
SCH-007U,2017-09-18,151.0,480.0,631.0,28.0,76.07,22.6,,1015.0,53.0,27.0,54.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,-5.0,103.0,-5.86,-4.06,0,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,1,0,1.59,23.19,104.49,597.0,0.06,0,1,0,0,0,0,0
SCH-007U,2017-09-28,140.0,444.0,584.0,28.0,76.03,22.6,,9010.0,57.0,32.0,60.0,,WD1000/WD1000/WD1000,,352.0,SACHA NORTE 1,-47.0,-131.0,-4.29,-6.07,0,,SCH-007U||WD1000/WD1000/WD1000,,,,,,1162.0,1514.0,106.35,64.5,804.5,1162.0,1514.0,106.35,64.5,804.5,0,0,1.59,23.19,104.49,671.0,-0.13,0,1,1,0,0,0,0
SCH-007U,2017-10-07,188.0,401.0,589.0,28.0,68.08,22.6,,1032.0,60.0,25.0,60.0,,TD1000,,266.0,SACHA NORTE 1,5.0,-47.0,-6.71,-7.32,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,0,0,1.59,23.19,104.49,678.0,-0.13,0,1,1,0,0,0,0
SCH-007U,2017-10-13,169.0,536.0,705.0,28.0,76.03,22.6,,991.0,57.0,32.0,60.0,,WD1000MF/WD1000MF/WD1000MF,,362.0,SACHA NORTE 1,116.0,74.0,8.11,-4.86,2,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,678.0,0.04,1,1,1,1,0,0,2
SCH-007U,2017-10-23,156.0,493.0,649.0,28.0,75.96,22.6,,993.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,-56.0,65.0,-3.64,-4.52,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,666.0,-0.03,0,1,0,0,0,0,0
SCH-007U,2017-10-30,159.0,502.0,661.0,28.0,75.95,22.6,,989.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,12.0,72.0,8.29,-3.93,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,661.0,0.0,0,1,0,0,0,0,0
SCH-007U,2017-11-09,84.0,336.0,420.0,28.0,80.0,22.6,,1059.0,47.0,21.0,50.0,,WD1000MF/WD1000MF/WD1000MF,,352.0,SACHA NORTE 1,-241.0,-285.0,-14.96,-8.34,1,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,0,0,1.59,23.19,104.49,718.0,-0.42,1,1,1,1,0,0,1
SCH-007U,2017-11-13,162.0,511.0,673.0,28.0,75.93,22.6,,988.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,253.0,24.0,-4.11,-4.78,2,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,700.8,-0.04,1,1,0,0,0,0,0
SCH-007U,2017-11-17,166.0,524.0,690.0,28.0,75.94,22.6,,987.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,17.0,29.0,0.36,-0.61,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,701.0,-0.02,0,1,0,0,0,0,0
SCH-007U,2017-11-27,177.0,562.0,739.0,28.0,76.05,22.6,,987.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,49.0,319.0,7.0,3.0,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,640.0,0.15,0,1,0,0,0,0,0
SCH-007U,2017-12-01,214.97,455.97,670.94,14.0,67.96,22.4,,,,,60.0,,TD1000,,,SACHA NORTE 1,-68.06,-2.06,17.57,4.93,0,,SCH-007U||TD1000,636.24,702.18,14.0,61.0,1026.5,1162.0,1514.0,106.35,64.5,804.5,636.24,702.18,14.0,61.0,1026.5,1,0,1.59,23.19,104.49,661.0,0.02,0,1,0,0,0,0,0
SCH-007U,2017-12-04,218.0,462.0,680.0,28.0,67.94,22.6,,1036.0,60.0,25.0,50.0,,,,0.0,SACHA NORTE 1,9.06,-10.0,22.32,2.68,0,,SCH-007U||NA,661.0,683.8,43.53,62.0,1025.0,1162.0,1514.0,106.35,64.5,804.5,661.0,683.8,43.53,62.0,1025.0,1,0,1.59,23.19,104.49,528.0,0.29,1,1,0,0,0,0,0
SCH-007U,2017-12-09,146.0,465.0,611.0,28.0,76.1,22.6,,1043.0,49.0,23.0,44.0,,WD1000MF/WD1000MF/WD1000MF,,344.0,SACHA NORTE 1,-69.0,-128.0,20.28,3.96,0,,SCH-007U||WD1000MF/WD1000MF/WD1000MF,600.2,677.4,28.0,57.0,992.6,1162.0,1514.0,106.35,64.5,804.5,600.2,677.4,28.0,57.0,992.6,1,0,1.59,23.19,104.49,715.0,-0.15,0,1,0,0,0,0,0
SCH-007U,2017-12-12,176.0,555.0,731.0,28.0,75.92,22.6,9500.0,985.0,57.0,32.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,120.0,60.06,-1.54,6.52,2,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,636.0,0.15,1,1,0,0,0,0,0
SCH-007U,2017-12-20,172.0,542.0,714.0,28.0,75.91,22.6,9500.0,964.0,57.0,30.0,50.0,,WD-1000MF,,352.0,SACHA NORTE 1,-17.0,34.0,-0.14,8.01,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,631.0,0.13,0,1,0,0,0,0,0
SCH-007U,2017-12-28,176.0,559.0,735.0,28.0,76.05,22.6,9500.0,959.0,57.0,30.0,50.0,,WD-1000MF,,352.0,SACHA NORTE 1,21.0,124.0,4.47,8.19,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,584.0,0.26,1,1,0,0,0,0,0
SCH-007U,2018-01-03,183.0,579.0,762.0,28.0,75.98,22.6,9500.0,939.0,57.0,31.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,27.0,31.0,17.36,8.64,0,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,589.0,0.29,1,1,0,0,0,0,0
SCH-007U,2018-01-06,185.0,329.0,514.0,28.0,64.01,22.6,9500.0,983.0,59.0,31.0,150.0,,WD-1000MF,,352.0,SACHA NORTE 1,-248.0,-200.0,-6.86,5.07,1,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,0,0,1.59,23.19,104.49,705.0,-0.27,1,1,1,1,0,0,1
SCH-007U,2018-01-17,174.0,549.0,723.0,28.0,75.93,22.6,9500.0,950.0,57.0,30.0,60.0,,WD-1000MF,,352.0,SACHA NORTE 1,209.0,-12.0,-1.79,6.47,2,,SCH-007U||WD-1000MF,518.2,762.0,29.18,59.0,909.4,1162.0,1514.0,106.35,64.5,804.5,518.2,762.0,29.18,59.0,909.4,1,0,1.59,23.19,104.49,649.0,0.11,1,1,0,0,0,0,0
